run_id,source_family,agent,mode,benchmark,role,primary_category,count,extractor_version,run_role_total_invocations,run_role_category_share
evmbench_native_runs|yudai-minisweagent|detect|2023-07-pooltogether|2026-04-14T15-57-25-GMT_run-group_yudai-detect_detect|2023-07-pooltogether_8ac0d087-5a98-4d4a-9f12-5dc0f052538a,evmbench_native_runs,yudai-minisweagent,detect,2023-07-pooltogether,unknown,file_read_navigation,12,stable_schema,12,1.0
evmbench_native_runs|yudai-minisweagent|detect|2023-07-pooltogether|2026-04-14T16-03-00-GMT_run-group_yudai-detect_detect|2023-07-pooltogether_8994bc8e-e8b6-4ac6-857b-3e872076db8d,evmbench_native_runs,yudai-minisweagent,detect,2023-07-pooltogether,unknown,file_read_navigation,11,stable_schema,12,0.9166666666666666
evmbench_native_runs|yudai-minisweagent|detect|2023-07-pooltogether|2026-04-14T16-03-00-GMT_run-group_yudai-detect_detect|2023-07-pooltogether_8994bc8e-e8b6-4ac6-857b-3e872076db8d,evmbench_native_runs,yudai-minisweagent,detect,2023-07-pooltogether,unknown,text_search,1,stable_schema,12,0.08333333333333333
evmbench_native_runs|yudai-minisweagent|detect|2024-05-munchables|2026-04-14T19-20-41-GMT_run-group_yudai-detect_detect|2024-05-munchables_f76b4059-2058-4a32-9b67-fe35143262a1,evmbench_native_runs,yudai-minisweagent,detect,2024-05-munchables,unknown,completion_marker,1,stable_schema,7,0.14285714285714285
evmbench_native_runs|yudai-minisweagent|detect|2024-05-munchables|2026-04-14T19-20-41-GMT_run-group_yudai-detect_detect|2024-05-munchables_f76b4059-2058-4a32-9b67-fe35143262a1,evmbench_native_runs,yudai-minisweagent,detect,2024-05-munchables,unknown,shell_control_flow,6,stable_schema,7,0.8571428571428571
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|codex|gpt-5.4-6641e7fa|detect|2025-05-blackhole.json|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z/_task_results,evmbench_runs_download,codex,detect,2025-05-blackhole.json,unknown,other,1,stable_schema,1,1.0
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|codex|gpt-5.4-6641e7fa|detect|2025-05-blackhole|2026-05-15T13-27-23-GMT_run-group_codex-openrouter-v1_detect|2025-05-blackhole_f8adae50-2ddf-4c43-bf41-7cdcc1cb1a7b,evmbench_runs_download,codex,detect,2025-05-blackhole,unknown,file_read_navigation,15,stable_schema,27,0.5555555555555556
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|codex|gpt-5.4-6641e7fa|detect|2025-05-blackhole|2026-05-15T13-27-23-GMT_run-group_codex-openrouter-v1_detect|2025-05-blackhole_f8adae50-2ddf-4c43-bf41-7cdcc1cb1a7b,evmbench_runs_download,codex,detect,2025-05-blackhole,unknown,file_write_edit,1,stable_schema,27,0.037037037037037035
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|codex|gpt-5.4-6641e7fa|detect|2025-05-blackhole|2026-05-15T13-27-23-GMT_run-group_codex-openrouter-v1_detect|2025-05-blackhole_f8adae50-2ddf-4c43-bf41-7cdcc1cb1a7b,evmbench_runs_download,codex,detect,2025-05-blackhole,unknown,report_submission,4,stable_schema,27,0.14814814814814814
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|codex|gpt-5.4-6641e7fa|detect|2025-05-blackhole|2026-05-15T13-27-23-GMT_run-group_codex-openrouter-v1_detect|2025-05-blackhole_f8adae50-2ddf-4c43-bf41-7cdcc1cb1a7b,evmbench_runs_download,codex,detect,2025-05-blackhole,unknown,text_search,7,stable_schema,27,0.25925925925925924
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|codex|gpt-5.4-6641e7fa|exploit|2025-05-blackhole.json|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z/_task_results,evmbench_runs_download,codex,exploit,2025-05-blackhole.json,unknown,other,1,stable_schema,1,1.0
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|codex|gpt-5.4-6641e7fa|exploit|2025-05-blackhole|2026-05-15T13-37-57-GMT_run-group_codex-openrouter-v1_exploit|2025-05-blackhole_d2995e54-2ffc-40d0-a30e-e4d2491d8c50,evmbench_runs_download,codex,exploit,2025-05-blackhole,unknown,exploit_execution,5,stable_schema,62,0.08064516129032258
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|codex|gpt-5.4-6641e7fa|exploit|2025-05-blackhole|2026-05-15T13-37-57-GMT_run-group_codex-openrouter-v1_exploit|2025-05-blackhole_d2995e54-2ffc-40d0-a30e-e4d2491d8c50,evmbench_runs_download,codex,exploit,2025-05-blackhole,unknown,file_read_navigation,6,stable_schema,62,0.0967741935483871
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|codex|gpt-5.4-6641e7fa|exploit|2025-05-blackhole|2026-05-15T13-37-57-GMT_run-group_codex-openrouter-v1_exploit|2025-05-blackhole_d2995e54-2ffc-40d0-a30e-e4d2491d8c50,evmbench_runs_download,codex,exploit,2025-05-blackhole,unknown,file_write_edit,13,stable_schema,62,0.20967741935483872
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|codex|gpt-5.4-6641e7fa|exploit|2025-05-blackhole|2026-05-15T13-37-57-GMT_run-group_codex-openrouter-v1_exploit|2025-05-blackhole_d2995e54-2ffc-40d0-a30e-e4d2491d8c50,evmbench_runs_download,codex,exploit,2025-05-blackhole,unknown,onchain_state_query,32,stable_schema,62,0.5161290322580645
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|codex|gpt-5.4-6641e7fa|exploit|2025-05-blackhole|2026-05-15T13-37-57-GMT_run-group_codex-openrouter-v1_exploit|2025-05-blackhole_d2995e54-2ffc-40d0-a30e-e4d2491d8c50,evmbench_runs_download,codex,exploit,2025-05-blackhole,unknown,text_search,6,stable_schema,62,0.0967741935483871
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|codex|gpt-5.4-6641e7fa|patch|2025-05-blackhole.json|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z/_task_results,evmbench_runs_download,codex,patch,2025-05-blackhole.json,unknown,other,1,stable_schema,1,1.0
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|codex|gpt-5.4-6641e7fa|patch|2025-05-blackhole|2026-05-15T13-35-46-GMT_run-group_codex-openrouter-v1_patch|2025-05-blackhole_834398eb-35cd-4fe7-9dde-4c255979ae2e,evmbench_runs_download,codex,patch,2025-05-blackhole,unknown,build_test,2,stable_schema,16,0.125
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|codex|gpt-5.4-6641e7fa|patch|2025-05-blackhole|2026-05-15T13-35-46-GMT_run-group_codex-openrouter-v1_patch|2025-05-blackhole_834398eb-35cd-4fe7-9dde-4c255979ae2e,evmbench_runs_download,codex,patch,2025-05-blackhole,unknown,file_read_navigation,7,stable_schema,16,0.4375
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|codex|gpt-5.4-6641e7fa|patch|2025-05-blackhole|2026-05-15T13-35-46-GMT_run-group_codex-openrouter-v1_patch|2025-05-blackhole_834398eb-35cd-4fe7-9dde-4c255979ae2e,evmbench_runs_download,codex,patch,2025-05-blackhole,unknown,file_write_edit,3,stable_schema,16,0.1875
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|codex|gpt-5.4-6641e7fa|patch|2025-05-blackhole|2026-05-15T13-35-46-GMT_run-group_codex-openrouter-v1_patch|2025-05-blackhole_834398eb-35cd-4fe7-9dde-4c255979ae2e,evmbench_runs_download,codex,patch,2025-05-blackhole,unknown,report_submission,1,stable_schema,16,0.0625
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|codex|gpt-5.4-6641e7fa|patch|2025-05-blackhole|2026-05-15T13-35-46-GMT_run-group_codex-openrouter-v1_patch|2025-05-blackhole_834398eb-35cd-4fe7-9dde-4c255979ae2e,evmbench_runs_download,codex,patch,2025-05-blackhole,unknown,runtime_script,1,stable_schema,16,0.0625
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|codex|gpt-5.4-6641e7fa|patch|2025-05-blackhole|2026-05-15T13-35-46-GMT_run-group_codex-openrouter-v1_patch|2025-05-blackhole_834398eb-35cd-4fe7-9dde-4c255979ae2e,evmbench_runs_download,codex,patch,2025-05-blackhole,unknown,text_search,2,stable_schema,16,0.125
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|opencode|gpt-5.4-6641e7fa|detect|2025-05-blackhole.json|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z/_task_results,evmbench_runs_download,opencode,detect,2025-05-blackhole.json,unknown,other,1,stable_schema,1,1.0
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|opencode|gpt-5.4-6641e7fa|detect|2025-05-blackhole|2026-05-15T14-09-18-GMT_run-group_opencode-openrouter-v1_detect|2025-05-blackhole_09158c25-8793-4af0-8515-a29e1ba23ba2,evmbench_runs_download,opencode,detect,2025-05-blackhole,unknown,file_read_navigation,102,stable_schema,127,0.8031496062992126
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|opencode|gpt-5.4-6641e7fa|detect|2025-05-blackhole|2026-05-15T14-09-18-GMT_run-group_opencode-openrouter-v1_detect|2025-05-blackhole_09158c25-8793-4af0-8515-a29e1ba23ba2,evmbench_runs_download,opencode,detect,2025-05-blackhole,unknown,git_vcs,2,stable_schema,127,0.015748031496062992
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|opencode|gpt-5.4-6641e7fa|detect|2025-05-blackhole|2026-05-15T14-09-18-GMT_run-group_opencode-openrouter-v1_detect|2025-05-blackhole_09158c25-8793-4af0-8515-a29e1ba23ba2,evmbench_runs_download,opencode,detect,2025-05-blackhole,unknown,structured_subagent,4,stable_schema,127,0.031496062992125984
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|opencode|gpt-5.4-6641e7fa|detect|2025-05-blackhole|2026-05-15T14-09-18-GMT_run-group_opencode-openrouter-v1_detect|2025-05-blackhole_09158c25-8793-4af0-8515-a29e1ba23ba2,evmbench_runs_download,opencode,detect,2025-05-blackhole,unknown,text_search,19,stable_schema,127,0.14960629921259844
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|opencode|gpt-5.4-6641e7fa|exploit|2025-05-blackhole.json|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z/_task_results,evmbench_runs_download,opencode,exploit,2025-05-blackhole.json,unknown,other,1,stable_schema,1,1.0
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|opencode|gpt-5.4-6641e7fa|exploit|2025-05-blackhole|2026-05-15T15-04-53-GMT_run-group_opencode-openrouter-v1_exploit|2025-05-blackhole_ca4268e4-7365-4ac3-8be8-144725837952,evmbench_runs_download,opencode,exploit,2025-05-blackhole,unknown,environment_process,1,stable_schema,229,0.004366812227074236
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|opencode|gpt-5.4-6641e7fa|exploit|2025-05-blackhole|2026-05-15T15-04-53-GMT_run-group_opencode-openrouter-v1_exploit|2025-05-blackhole_ca4268e4-7365-4ac3-8be8-144725837952,evmbench_runs_download,opencode,exploit,2025-05-blackhole,unknown,file_read_navigation,126,stable_schema,229,0.5502183406113537
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|opencode|gpt-5.4-6641e7fa|exploit|2025-05-blackhole|2026-05-15T15-04-53-GMT_run-group_opencode-openrouter-v1_exploit|2025-05-blackhole_ca4268e4-7365-4ac3-8be8-144725837952,evmbench_runs_download,opencode,exploit,2025-05-blackhole,unknown,onchain_state_query,50,stable_schema,229,0.2183406113537118
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|opencode|gpt-5.4-6641e7fa|exploit|2025-05-blackhole|2026-05-15T15-04-53-GMT_run-group_opencode-openrouter-v1_exploit|2025-05-blackhole_ca4268e4-7365-4ac3-8be8-144725837952,evmbench_runs_download,opencode,exploit,2025-05-blackhole,unknown,other,5,stable_schema,229,0.021834061135371178
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|opencode|gpt-5.4-6641e7fa|exploit|2025-05-blackhole|2026-05-15T15-04-53-GMT_run-group_opencode-openrouter-v1_exploit|2025-05-blackhole_ca4268e4-7365-4ac3-8be8-144725837952,evmbench_runs_download,opencode,exploit,2025-05-blackhole,unknown,structured_subagent,4,stable_schema,229,0.017467248908296942
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|opencode|gpt-5.4-6641e7fa|exploit|2025-05-blackhole|2026-05-15T15-04-53-GMT_run-group_opencode-openrouter-v1_exploit|2025-05-blackhole_ca4268e4-7365-4ac3-8be8-144725837952,evmbench_runs_download,opencode,exploit,2025-05-blackhole,unknown,text_search,43,stable_schema,229,0.18777292576419213
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|opencode|gpt-5.4-6641e7fa|patch|2025-05-blackhole.json|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z/_task_results,evmbench_runs_download,opencode,patch,2025-05-blackhole.json,unknown,other,1,stable_schema,1,1.0
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|opencode|gpt-5.4-6641e7fa|patch|2025-05-blackhole|2026-05-15T14-39-40-GMT_run-group_opencode-openrouter-v1_patch|2025-05-blackhole_1d676468-1df4-4907-bf18-99a889a37d17,evmbench_runs_download,opencode,patch,2025-05-blackhole,unknown,build_test,6,stable_schema,263,0.022813688212927757
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|opencode|gpt-5.4-6641e7fa|patch|2025-05-blackhole|2026-05-15T14-39-40-GMT_run-group_opencode-openrouter-v1_patch|2025-05-blackhole_1d676468-1df4-4907-bf18-99a889a37d17,evmbench_runs_download,opencode,patch,2025-05-blackhole,unknown,file_read_navigation,182,stable_schema,263,0.6920152091254753
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|opencode|gpt-5.4-6641e7fa|patch|2025-05-blackhole|2026-05-15T14-39-40-GMT_run-group_opencode-openrouter-v1_patch|2025-05-blackhole_1d676468-1df4-4907-bf18-99a889a37d17,evmbench_runs_download,opencode,patch,2025-05-blackhole,unknown,file_write_edit,14,stable_schema,263,0.053231939163498096
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|opencode|gpt-5.4-6641e7fa|patch|2025-05-blackhole|2026-05-15T14-39-40-GMT_run-group_opencode-openrouter-v1_patch|2025-05-blackhole_1d676468-1df4-4907-bf18-99a889a37d17,evmbench_runs_download,opencode,patch,2025-05-blackhole,unknown,git_vcs,16,stable_schema,263,0.060836501901140684
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|opencode|gpt-5.4-6641e7fa|patch|2025-05-blackhole|2026-05-15T14-39-40-GMT_run-group_opencode-openrouter-v1_patch|2025-05-blackhole_1d676468-1df4-4907-bf18-99a889a37d17,evmbench_runs_download,opencode,patch,2025-05-blackhole,unknown,structured_subagent,12,stable_schema,263,0.045627376425855515
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|opencode|gpt-5.4-6641e7fa|patch|2025-05-blackhole|2026-05-15T14-39-40-GMT_run-group_opencode-openrouter-v1_patch|2025-05-blackhole_1d676468-1df4-4907-bf18-99a889a37d17,evmbench_runs_download,opencode,patch,2025-05-blackhole,unknown,text_search,33,stable_schema,263,0.12547528517110265
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z|openrouter-v1/openai-gpt-5.4-both-blackhole-allmodes-20260515T132540Z,evmbench_runs_download,unknown,unknown,unknown,unknown,other,6,stable_schema,6,1.0
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-opencode-panoptic-rerun-20260513T122729Z|opencode|gpt-5.4-6641e7fa|detect|2025-06-panoptic.json|openrouter-v1/openai-gpt-5.4-opencode-panoptic-rerun-20260513T122729Z/_task_results,evmbench_runs_download,opencode,detect,2025-06-panoptic.json,unknown,other,1,stable_schema,1,1.0
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-opencode-panoptic-rerun-20260513T122729Z|opencode|gpt-5.4-6641e7fa|detect|2025-06-panoptic|2026-05-13T12-28-14-GMT_run-group_opencode-openrouter-v1_detect|2025-06-panoptic_fd1a9535-991b-44e7-ae86-5920b7170bfe,evmbench_runs_download,opencode,detect,2025-06-panoptic,unknown,file_read_navigation,30,stable_schema,43,0.6976744186046512
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-opencode-panoptic-rerun-20260513T122729Z|opencode|gpt-5.4-6641e7fa|detect|2025-06-panoptic|2026-05-13T12-28-14-GMT_run-group_opencode-openrouter-v1_detect|2025-06-panoptic_fd1a9535-991b-44e7-ae86-5920b7170bfe,evmbench_runs_download,opencode,detect,2025-06-panoptic,unknown,structured_subagent,2,stable_schema,43,0.046511627906976744
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-opencode-panoptic-rerun-20260513T122729Z|opencode|gpt-5.4-6641e7fa|detect|2025-06-panoptic|2026-05-13T12-28-14-GMT_run-group_opencode-openrouter-v1_detect|2025-06-panoptic_fd1a9535-991b-44e7-ae86-5920b7170bfe,evmbench_runs_download,opencode,detect,2025-06-panoptic,unknown,text_search,11,stable_schema,43,0.2558139534883721
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-opencode-panoptic-rerun-20260513T122729Z|opencode|gpt-5.4-6641e7fa|exploit|2025-06-panoptic.json|openrouter-v1/openai-gpt-5.4-opencode-panoptic-rerun-20260513T122729Z/_task_results,evmbench_runs_download,opencode,exploit,2025-06-panoptic.json,unknown,other,1,stable_schema,1,1.0
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-opencode-panoptic-rerun-20260513T122729Z|opencode|gpt-5.4-6641e7fa|exploit|2025-06-panoptic|2026-05-13T13-28-35-GMT_run-group_opencode-openrouter-v1_exploit|2025-06-panoptic_450f0873-fd9e-44a2-bdf1-2951eedb300d,evmbench_runs_download,opencode,exploit,2025-06-panoptic,unknown,exploit_execution,4,stable_schema,222,0.018018018018018018
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-opencode-panoptic-rerun-20260513T122729Z|opencode|gpt-5.4-6641e7fa|exploit|2025-06-panoptic|2026-05-13T13-28-35-GMT_run-group_opencode-openrouter-v1_exploit|2025-06-panoptic_450f0873-fd9e-44a2-bdf1-2951eedb300d,evmbench_runs_download,opencode,exploit,2025-06-panoptic,unknown,file_read_navigation,70,stable_schema,222,0.3153153153153153
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-opencode-panoptic-rerun-20260513T122729Z|opencode|gpt-5.4-6641e7fa|exploit|2025-06-panoptic|2026-05-13T13-28-35-GMT_run-group_opencode-openrouter-v1_exploit|2025-06-panoptic_450f0873-fd9e-44a2-bdf1-2951eedb300d,evmbench_runs_download,opencode,exploit,2025-06-panoptic,unknown,file_write_edit,4,stable_schema,222,0.018018018018018018
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-opencode-panoptic-rerun-20260513T122729Z|opencode|gpt-5.4-6641e7fa|exploit|2025-06-panoptic|2026-05-13T13-28-35-GMT_run-group_opencode-openrouter-v1_exploit|2025-06-panoptic_450f0873-fd9e-44a2-bdf1-2951eedb300d,evmbench_runs_download,opencode,exploit,2025-06-panoptic,unknown,onchain_state_query,120,stable_schema,222,0.5405405405405406
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-opencode-panoptic-rerun-20260513T122729Z|opencode|gpt-5.4-6641e7fa|exploit|2025-06-panoptic|2026-05-13T13-28-35-GMT_run-group_opencode-openrouter-v1_exploit|2025-06-panoptic_450f0873-fd9e-44a2-bdf1-2951eedb300d,evmbench_runs_download,opencode,exploit,2025-06-panoptic,unknown,text_search,24,stable_schema,222,0.10810810810810811
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-opencode-panoptic-rerun-20260513T122729Z|opencode|gpt-5.4-6641e7fa|patch|2025-06-panoptic.json|openrouter-v1/openai-gpt-5.4-opencode-panoptic-rerun-20260513T122729Z/_task_results,evmbench_runs_download,opencode,patch,2025-06-panoptic.json,unknown,other,1,stable_schema,1,1.0
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-opencode-panoptic-rerun-20260513T122729Z|opencode|gpt-5.4-6641e7fa|patch|2025-06-panoptic|2026-05-13T12-58-20-GMT_run-group_opencode-openrouter-v1_patch|2025-06-panoptic_bf028c4f-8e47-43d8-b98d-e881652bcd6f,evmbench_runs_download,opencode,patch,2025-06-panoptic,unknown,build_test,4,stable_schema,161,0.024844720496894408
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-opencode-panoptic-rerun-20260513T122729Z|opencode|gpt-5.4-6641e7fa|patch|2025-06-panoptic|2026-05-13T12-58-20-GMT_run-group_opencode-openrouter-v1_patch|2025-06-panoptic_bf028c4f-8e47-43d8-b98d-e881652bcd6f,evmbench_runs_download,opencode,patch,2025-06-panoptic,unknown,file_read_navigation,101,stable_schema,161,0.6273291925465838
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-opencode-panoptic-rerun-20260513T122729Z|opencode|gpt-5.4-6641e7fa|patch|2025-06-panoptic|2026-05-13T12-58-20-GMT_run-group_opencode-openrouter-v1_patch|2025-06-panoptic_bf028c4f-8e47-43d8-b98d-e881652bcd6f,evmbench_runs_download,opencode,patch,2025-06-panoptic,unknown,file_write_edit,4,stable_schema,161,0.024844720496894408
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-opencode-panoptic-rerun-20260513T122729Z|opencode|gpt-5.4-6641e7fa|patch|2025-06-panoptic|2026-05-13T12-58-20-GMT_run-group_opencode-openrouter-v1_patch|2025-06-panoptic_bf028c4f-8e47-43d8-b98d-e881652bcd6f,evmbench_runs_download,opencode,patch,2025-06-panoptic,unknown,structured_subagent,7,stable_schema,161,0.043478260869565216
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-opencode-panoptic-rerun-20260513T122729Z|opencode|gpt-5.4-6641e7fa|patch|2025-06-panoptic|2026-05-13T12-58-20-GMT_run-group_opencode-openrouter-v1_patch|2025-06-panoptic_bf028c4f-8e47-43d8-b98d-e881652bcd6f,evmbench_runs_download,opencode,patch,2025-06-panoptic,unknown,text_search,45,stable_schema,161,0.2795031055900621
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-opencode-panoptic-rerun-20260513T122729Z|openrouter-v1/openai-gpt-5.4-opencode-panoptic-rerun-20260513T122729Z,evmbench_runs_download,unknown,unknown,unknown,unknown,other,3,stable_schema,3,1.0
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|codex|gpt-5.4-6641e7fa|detect|2024-03-gitcoin.json|openrouter-v1/openai-gpt-5.4-sample-detect-only-small/_task_results,evmbench_runs_download,codex,detect,2024-03-gitcoin.json,unknown,other,1,stable_schema,1,1.0
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|codex|gpt-5.4-6641e7fa|detect|2024-03-gitcoin|2026-05-13T16-26-31-GMT_run-group_codex-openrouter-v1_detect|2024-03-gitcoin_ab9cc989-7811-430c-b2db-b13cec31f93d,evmbench_runs_download,codex,detect,2024-03-gitcoin,unknown,build_test,3,stable_schema,20,0.15
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|codex|gpt-5.4-6641e7fa|detect|2024-03-gitcoin|2026-05-13T16-26-31-GMT_run-group_codex-openrouter-v1_detect|2024-03-gitcoin_ab9cc989-7811-430c-b2db-b13cec31f93d,evmbench_runs_download,codex,detect,2024-03-gitcoin,unknown,dependency_install,1,stable_schema,20,0.05
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|codex|gpt-5.4-6641e7fa|detect|2024-03-gitcoin|2026-05-13T16-26-31-GMT_run-group_codex-openrouter-v1_detect|2024-03-gitcoin_ab9cc989-7811-430c-b2db-b13cec31f93d,evmbench_runs_download,codex,detect,2024-03-gitcoin,unknown,file_read_navigation,9,stable_schema,20,0.45
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|codex|gpt-5.4-6641e7fa|detect|2024-03-gitcoin|2026-05-13T16-26-31-GMT_run-group_codex-openrouter-v1_detect|2024-03-gitcoin_ab9cc989-7811-430c-b2db-b13cec31f93d,evmbench_runs_download,codex,detect,2024-03-gitcoin,unknown,file_write_edit,1,stable_schema,20,0.05
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|codex|gpt-5.4-6641e7fa|detect|2024-03-gitcoin|2026-05-13T16-26-31-GMT_run-group_codex-openrouter-v1_detect|2024-03-gitcoin_ab9cc989-7811-430c-b2db-b13cec31f93d,evmbench_runs_download,codex,detect,2024-03-gitcoin,unknown,report_submission,2,stable_schema,20,0.1
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|codex|gpt-5.4-6641e7fa|detect|2024-03-gitcoin|2026-05-13T16-26-31-GMT_run-group_codex-openrouter-v1_detect|2024-03-gitcoin_ab9cc989-7811-430c-b2db-b13cec31f93d,evmbench_runs_download,codex,detect,2024-03-gitcoin,unknown,shell_control_flow,2,stable_schema,20,0.1
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|codex|gpt-5.4-6641e7fa|detect|2024-03-gitcoin|2026-05-13T16-26-31-GMT_run-group_codex-openrouter-v1_detect|2024-03-gitcoin_ab9cc989-7811-430c-b2db-b13cec31f93d,evmbench_runs_download,codex,detect,2024-03-gitcoin,unknown,text_search,2,stable_schema,20,0.1
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|codex|gpt-5.4-6641e7fa|detect|2024-05-loop.json|openrouter-v1/openai-gpt-5.4-sample-detect-only-small/_task_results,evmbench_runs_download,codex,detect,2024-05-loop.json,unknown,other,1,stable_schema,1,1.0
evmbench_runs_download|openrouter-v1/openai-gpt-5.4-sample-detect-only-small|codex|gpt-5.4-6641e7fa|detect|2024-05-loop|2026-05-13T16-45-50-GMT_run-group_codex-openrouter-v1_detect|2024-05-loop_4e822fcf-a943-4188-a295-34e0c304cfab,evmbench_runs_download,codex,detect,2024-05-loop,unknown,build_test,1,stable_schema,9,0.1111111111111111
